team_no	utterance_no	start	end	interlocutor	utterance
8	181	517.581	521.652	A	oh what about , um mount bern to mount interlaken .
8	182	521.813	522.631	B	yeah do that .
8	183	525.263	527.041	A	oh no i can't .
8	184	526.543	527.006	B	oh .
8	185	528.025	531.178	B	what if you did mount neuchatel .
8	186	531.367	531.996	A	which one
8	187	531.441	533.110	B	the one here this one .
8	188	533.525	535.244	B	the gold mine near the cow .
8	189	536.430	539.548	A	what ?
8	190	537.201	539.512	B	the one starting with an n .
8	191	540.046	543.566	A	yes but i can't because there is no start , there .
8	192	544.295	545.635	B	yeah , can't you make it ?
8	193	545.777	547.851	A	no , because there is no start .
8	194	549.287	551.420	A	so it have to be from here or here .
8	195	552.227	553.104	B	um
8	196	552.511	556.648	A	what about mount davos to mount , saint gallen ?
8	197	558.644	562.616	B	because what if , you did if we could do it ?
8	198	562.497	566.065	A	what about mount um davos to mount gallen ?
8	199	566.207	566.645	B	mount
8	200	568.210	569.822	B	oh mount davos
8	201	570.095	571.849	A	yeah to mount gallen .
8	202	570.356	571.885	B	to mount gallen yeah do that .
8	203	574.269	575.335	B	okay my turn .
8	204	576.331	581.147	B	oh i'm erasing mount , davos to mount zurich , because it is too much .
8	205	580.412	582.324	R	i see .
8	206	582.403	584.786	A	no because then it is not gonna be together .
8	207	585.106	586.514	B	yeah , because then i just do
8	208	586.665	588.224	B	mount zurich to mount .
8	209	586.671	588.295	A	oh yeah .
8	210	588.786	589.284	B	uh
8	211	589.378	591.382	B	s t gallen yeah see .
8	212	589.390	590.315	A	gallen .
8	213	592.034	592.625	B	okay .
8	214	592.958	595.839	B	how can we oh yeah we can erase that i remember .
8	215	596.135	597.096	B	isn't this great .
8	216	597.152	599.013	B	okay so i'm erasing what we did .
8	217	599.594	600.519	B	okay i can't .
8	218	600.353	602.842	A	you erase the saint gallen to mount davos .
8	219	604.518	605.704	A	just redo it .
8	220	604.613	605.716	B	where can i
8	221	607.280	609.248	B	wait i can't erase anywhere now .
8	222	609.450	614.795	I	so you can not break the track in two parts so you can not break it in the middle .
8	223	622.395	623.817	B	can i break this one ?
8	224	623.568	624.156	I	yeah .
8	225	625.418	628.921	B	okay , now , mount zurich to mount gallen .
8	226	629.561	630.676	B	gallen do that one .
8	227	631.305	634.244	A	what about mount gallen to mount davos ?
8	228	633.343	634.351	B	yes do that .
8	229	634.611	636.093	B	i just had to erase .
8	230	636.234	637.100	A	okay yeah .
8	231	637.195	638.190	A	now , it's your turn .
8	232	637.693	638.155	B	you did it ?
8	233	638.345	638.878	B	okay .
8	234	639.340	643.347	B	now , i'm doing mount davos to mount zermatt , okay ?
8	235	643.500	644.686	A	okay .
8	236	645.350	645.990	B	yes or no ?
8	237	646.014	646.405	A	yeah .
8	238	646.689	647.804	B	okay , oh wait no .
8	239	648.527	649.084	B	done .
8	240	649.537	651.860	B	now we've got all those square there , now what we do ?
8	241	654.113	656.285	B	oh no , now what i do um .
8	242	655.985	657.858	A	you can do um do
8	243	658.320	661.829	A	mount zermatt to mount montreux .
8	244	660.845	661.248	B	yep .
8	245	661.829	662.908	A	i don't know how to say that .
8	246	661.853	662.505	B	done .
8	247	662.884	663.619	B	your turn .
8	248	663.624	664.448	I	montreux .
8	249	664.601	665.517	A	montreux .
8	250	665.469	667.224	B	okay i look i think looks good .
8	251	667.402	668.089	A	um
8	252	667.473	668.978	B	now do mount
8	253	669.453	670.757	B	neuchatel
8	254	671.029	671.812	B	neuchatel .
8	255	671.958	674.199	A	i can't go there because there is no track .
8	256	674.673	676.143	A	so i can do mount
8	257	676.553	679.996	A	montreux to mount neuchatel .
8	258	679.391	679.925	B	yeah .
8	259	682.191	683.365	A	and what else ?
8	260	683.365	684.835	B	and then what about
8	261	684.171	686.993	A	to mount basel and then you can do to mount
8	262	686.898	687.336	B	yeah .
8	263	687.218	688.285	A	bern and then
8	264	687.621	688.422	B	okay do it .
8	265	688.356	694.009	A	to mount yeah and then now , do it from mount basel to mount bern .
8	266	694.564	697.800	A	and then from mount bern to mount interlaken .
8	267	698.025	700.136	A	we have all of them connected .
8	268	700.112	700.776	B	here .
8	269	701.100	702.001	A	and then
8	270	701.373	701.989	B	here .
8	271	702.392	703.424	A	yeah and now
8	272	702.819	703.578	B	your turn .
8	273	704.265	705.403	A	bern to
8	274	705.356	705.937	B	your turn .
8	275	706.186	708.059	A	oh no we already have ten .
8	276	718.393	719.632	A	oh yeah we are done .
8	277	719.715	720.284	B	no !
8	278	719.751	722.157	A	because look , this connects so this
8	279	721.209	723.888	B	no because we need mount bern to mount luzern
8	280	725.675	726.434	A	what ?
8	281	725.830	726.375	B	yeah .
8	282	726.932	728.390	A	where is mount luzern ?
8	283	726.956	728.200	B	we need mount bern .
8	284	728.438	730.085	B	to mount luzern the the one in
8	285	730.405	732.468	B	mount luzern mount z .
8	286	732.953	736.758	B	the one with the l u z e r n .
8	287	735.851	739.689	A	no because you know why , because it comes from her and then it goes here .
8	288	740.353	741.052	A	wait .
8	289	740.365	742.463	B	wait do we have to connect this one , yeah .
8	290	743.962	747.519	A	no because look it comes from down right here from mount
8	291	745.717	746.310	B	why ?
8	292	746.726	750.111	I	you can submit your solution and see if how .
8	293	750.341	752.265	A	let's go no look can i show you why ?
8	294	751.515	752.060	B	1 .
8	295	752.570	753.020	B	why ?
8	296	752.581	753.091	A	so
8	297	753.601	755.628	A	from mount zermatt it goes up
8	298	753.652	755.644	I	can you .
8	299	755.996	758.137	A	up , side , down .
8	300	757.046	758.279	B	oh yeah okay ready .
8	301	758.421	759.500	A	set , go .
8	302	758.563	759.547	B	set , go .
8	303	766.436	767.846	A	6 francs ?
8	304	767.065	776.794	R	by the way , you guys now also have a button on the bottom of the screen in the abstract view for comparing solutions .
8	305	777.383	778.047	A	okay .
8	306	778.995	779.362	B	here ?
8	307	779.730	781.461	A	so who starts ?
8	308	782.065	782.480	B	you .
8	309	783.405	783.915	A	okay .
8	310	784.306	785.574	A	which one should we do ?
8	311	786.061	787.756	A	should we start with the side now ?
8	312	788.681	791.265	B	let's just start with mount , neuchatel .
8	313	791.550	792.344	A	mount , what ?
8	314	792.332	792.996	B	neuchatel .
8	315	793.110	793.738	A	okay .
8	316	794.461	795.256	A	go where ?
8	317	794.553	795.291	B	middle .
8	318	795.837	797.876	A	should i go to mount montreux ?
8	319	798.444	799.854	B	sure , just do it .
8	320	800.068	802.071	A	for downwards .
8	321	800.613	805.156	B	i think our problem was mounts interlaken and mount bern .
8	322	805.132	805.998	A	exactly .
8	323	806.187	809.625	A	now should i do from mount neuchatel to mount basel ?
8	324	810.372	810.976	B	no .
8	325	811.190	811.877	B	do mount
8	326	811.626	813.285	A	look
8	327	812.266	814.340	B	through to interlaken maybe .
8	328	814.992	818.169	B	because we did interlaken at the last , so maybe if we do it before .
8	329	815.644	816.403	A	oh yeah .
8	330	819.384	820.732	A	this one here ?
8	331	821.032	823.758	B	yeah mount turn to interlaken .
8	332	824.057	828.162	A	wait so i'm doing mount montreux to interlaken ?
8	333	827.742	828.431	B	yeah .
8	334	828.251	828.851	A	okay .
8	335	829.120	830.348	A	it's your turn .
8	336	829.495	829.872	B	because it's
8	337	830.139	832.565	B	it's not it's at 4 francs , oh jesus .
8	338	832.938	834.862	B	it's expensive here .
8	339	835.417	839.224	A	oh i never knew that this was what it's , oh now i get it .
8	340	839.523	840.272	A	yeah .
8	341	839.817	841.201	B	i'm going to mount bern .
8	342	841.810	844.496	A	okay , go to mount bern from mount interlaken .
8	343	841.841	842.219	B	okay .
8	344	845.095	845.904	A	4 francs !
8	345	846.443	846.953	B	okay .
8	346	847.042	848.181	A	we've already got
8	347	848.480	849.080	B	3 .
8	348	849.529	850.428	B	tracky , wait .
8	349	850.817	852.045	A	no we have
8	350	852.137	854.294	B	ok now so what if i went
8	351	853.395	856.420	A	you have 12 francs right you've already spended 12 .
8	352	855.471	856.100	B	your turn .
8	353	857.469	860.135	A	um
8	354	860.525	862.801	A	what about mount bern to mount luzern ?
8	355	870.760	874.324	A	mount bern to mount luzern .
8	356	872.048	874.265	B	no do mount basel to mount zurich .
8	357	875.354	879.860	A	oh yeah that's right , now mount zurich to mount luzern .
8	358	879.067	879.918	B	luzern .
8	359	879.860	880.536	A	yeah .
8	360	881.692	882.413	A	now it's your turn .
8	361	881.842	882.663	B	yes , okay .
8	362	883.023	884.714	B	we've got this , this time .
8	363	883.951	886.318	A	oh we spending a lot money .
8	364	886.917	887.636	B	no we're not .
8	365	887.606	888.833	A	yes we are .
8	366	888.698	889.836	B	okay your turn .
8	367	889.716	890.795	A	oh mount
8	368	890.076	890.974	B	we only have
8	369	891.244	891.993	B	one more
8	370	892.742	893.581	B	basically .
8	371	892.772	893.670	A	two more .
8	372	893.973	894.408	B	yeah !
8	373	894.722	896.205	B	and we'll have 9 francs .
8	374	896.819	897.283	B	10 .
8	375	898.152	898.736	B	we'd do it .
8	376	899.374	904.826	A	okay so now , i go to mount from mount davos to mount gallen .
8	377	904.235	904.886	B	gallen do it .
8	378	905.988	908.609	A	and now to , from mount
8	379	906.932	908.594	B	ready submit no submit .
8	380	909.313	910.392	A	no because we are
8	381	909.763	910.225	B	yeah !
8	382	912.255	912.776	B	yeah .
8	383	913.196	914.514	A	okay submit .
8	384	913.660	914.544	B	ready , set .
8	385	916.596	922.334	R	you are away from the minimum by 7 francs let's try again .
8	386	920.528	921.696	A	7 francs .
8	387	923.643	926.834	B	wait i don't get what we're doing wrong , 7 francs .
8	388	932.442	935.318	A	okay let's try again .
8	389	933.700	935.962	B	wait but i don't get it with the francs .
8	390	936.291	937.699	B	we spent too much francs ?
8	391	937.789	939.781	A	how many francs can you spend ?
8	392	940.321	947.201	I	so that's something that so the robot tells you that you are away from the minimum by
8	393	947.753	948.547	A	wait so we
8	394	949.011	949.865	A	what ?
8	395	950.000	951.692	A	six minus something .
8	396	952.568	961.001	I	no you're away from the minimum by 7 so you are spending 7 more than you are required to , so try to reduce .
8	397	952.609	953.852	B	six .
8	398	965.009	967.033	A	okay um , which one should i do ?
8	399	967.665	970.430	A	what about mount montreux to mount zermatt ?
8	400	970.730	974.729	B	wait one second we are supposed to spend more than 7 francs ?
8	401	974.431	976.349	A	less than seven no wait no .
8	402	976.199	985.297	I	7 less francs , because the robot told you are 7 away from the minimum amount you should spend .
8	403	983.284	984.797	B	so we can spend more ?
8	404	983.284	984.841	A	oh !
8	405	986.153	987.975	A	no , we have to spend less .
8	406	990.746	991.315	B	spend less .
8	407	991.912	995.688	A	okay what about mount montreux to mount zermatt ?
8	408	997.948	998.697	B	zermatt ?
8	409	998.877	999.476	A	yeah .
8	410	998.982	1001.243	B	oh we can send our thingies here .
8	411	1002.307	1002.726	A	what ?
8	412	1002.412	1003.610	B	we can send it here .
8	413	1005.880	1006.898	B	okay .
8	414	1007.059	1007.605	B	um
8	415	1007.081	1008.775	A	okay i'm gonna do this .
8	416	1008.593	1010.862	B	okay do it , let me see what you're doing .
8	417	1011.377	1011.991	B	okay .
8	418	1012.234	1013.118	A	and now what ?
8	419	1013.567	1015.694	A	mount zermatt to mount davos ?
8	420	1015.305	1016.698	B	yeah okay .
8	421	1018.698	1019.626	B	okay .
8	422	1019.117	1023.446	A	i see , that was not very expensive it was 2 and 3 so we
8	423	1022.877	1023.491	B	there .
8	424	1023.775	1024.509	B	i did that .
8	425	1024.165	1025.573	A	uh okay , yeah yeah .
8	426	1025.796	1031.458	A	what about mount zurich to mount luzern and then you do it to mount bern ?
8	427	1030.814	1031.607	B	okay go .
8	428	1032.490	1033.523	A	this , oh i can
8	429	1032.759	1033.403	B	one .
8	430	1033.643	1034.736	A	and then this .
8	431	1034.197	1034.751	B	two .
8	432	1036.264	1036.698	B	okay .
8	433	1036.938	1038.331	B	so i'm gonna do
8	434	1038.977	1040.955	A	mount bern to mount basel yeah .
8	435	1041.059	1043.052	A	and then mount neuchatel .
8	436	1043.261	1045.134	B	okay and do that , interlaken .
8	437	1045.478	1047.156	A	interlaken and we're done .
8	438	1046.122	1047.066	B	come on .
8	439	1047.290	1047.543	B	yeah .
8	440	1048.114	1048.609	B	submit ?
8	441	1048.788	1049.357	A	submit .
8	442	1049.357	1049.657	B	go .
8	443	1050.018	1052.894	R	you are away from the minimum by 3 francs.
8	444	1052.831	1054.209	A	3 francs !
8	445	1053.763	1055.920	R	let's try again .
8	446	1055.557	1056.950	A	we're so good !
8	447	1057.294	1058.343	A	we're getting better .
8	448	1058.690	1060.337	B	that was better that was really good .
8	449	1060.487	1062.000	B	so now let's go
8	450	1060.517	1061.880	A	um
8	451	1062.973	1070.095	A	from , what about mount neuchatel to mount basel and then mount zurich to , mount gallen okay
8	452	1068.668	1069.133	B	yeah .
8	453	1069.834	1070.125	B	go .
8	454	1073.800	1076.412	A	oh that was expensive , that was expensive .
8	455	1074.001	1074.976	B	where do i go ?
8	456	1074.976	1075.798	B	where do
8	457	1076.615	1077.364	B	where do i go ?
8	458	1077.678	1078.322	A	i don't know .
8	459	1078.742	1080.090	A	that was 4 and 5 .
8	460	1079.565	1081.557	B	i'm doing a circle okay ?
8	461	1081.842	1082.396	B	one .
8	462	1082.666	1083.025	B	two .
8	463	1083.729	1085.272	B	let's just do a big circle .
8	464	1085.360	1087.727	A	that would , i think we already spended more .
8	465	1088.266	1089.749	A	that was 5 and 4 .
8	466	1092.453	1093.142	B	just do it .
8	467	1093.471	1095.583	B	mount davos to mount zermatt .
8	468	1096.257	1098.279	A	and then to mount luzern ?
8	469	1097.905	1098.384	B	yeah .
8	470	1098.864	1099.238	B	no .
8	471	1099.628	1100.032	B	okay .
8	472	1101.563	1104.244	A	and then mount bern mount interlaken .
8	473	1104.184	1104.963	B	and last one .
8	474	1105.053	1106.715	A	yeah we've spended more .
8	475	1105.098	1106.611	B	this is so expensive .
8	476	1107.599	1115.598	R	you are not that far from the minimum , the difference is only 9 francs i, am sure you can do it .
8	477	1113.603	1115.355	A	9 francs .
8	478	1115.992	1116.968	A	the difference .
8	479	1116.968	1118.471	A	is only 9 francs .
8	480	1117.033	1118.411	B	oh i know what we are doing .
8	481	1118.666	1119.474	B	i know what we are doing .
8	482	1120.476	1120.851	B	ready ?
8	483	1121.285	1121.720	B	go .
8	484	1122.484	1123.352	B	go mount
8	485	1123.607	1127.157	B	neuchatel to mount basel to mount zurich to mount gallen to mount davos
8	486	1127.365	1128.204	B	mount zermatt
8	487	1128.024	1130.316	A	no because remember that was so expensive .
8	488	1128.503	1129.372	B	mount neuchatel
8	489	1130.615	1131.499	A	so i should go to
8	490	1131.619	1136.340	B	no , mount zermatt to mount luzern mount bern to mount interlaken
8	491	1131.619	1132.877	A	from mount neuchatel
8	492	1136.257	1138.722	A	wait what mount zermatt to mount luzern
8	493	1136.490	1137.179	B	and then mount
8	494	1137.883	1138.593	B	just do
8	495	1138.916	1141.253	B	something and then i'll tell you what i'm going to do .
8	496	1141.341	1144.172	A	okay i think i'm going to do this to this .
8	497	1144.367	1146.059	B	oh my god i'm scared , okay .
8	498	1147.015	1147.403	B	okay .
8	499	1147.034	1148.342	A	and this to this .
8	500	1149.404	1149.865	B	okay .
8	501	1150.341	1151.719	A	that wasn't expensive .
8	502	1152.003	1154.325	A	we already used five .
8	503	1155.868	1156.467	B	go .
8	504	1155.928	1159.024	A	6 7 8 9 , it's 9 francs .
8	505	1159.625	1160.229	A	um
8	506	1164.741	1165.595	B	okay .
8	507	1165.924	1167.016	B	bold move there .
8	508	1169.789	1172.035	B	i'm gonna go like that , i don't know .
8	509	1172.140	1173.893	A	and now , here .
8	510	1174.908	1178.533	B	what if we did mount interlaken , to mount bern .
8	511	1174.908	1176.497	A	we're done , submit .
8	512	1182.232	1182.577	B	come on .
8	513	1182.232	1184.225	A	let's just submit this one .
8	514	1185.506	1190.470	R	you are not that far from the minimum the difference is only 3 francs.
8	515	1190.719	1191.393	A	3 !
8	516	1191.429	1193.646	R	i am sure you can do it .
8	517	1193.557	1195.219	A	are we close !
8	518	1194.156	1196.193	B	okay let's do our idea again .
8	519	1194.694	1203.591	R	hey guys , maybe , it would be easier to solve the problem if you look at your previous solutions more .
8	520	1203.772	1205.734	A	how do we look at that ?
8	521	1204.551	1205.899	B	oh my god okay .
8	522	1206.171	1207.025	B	i know what to do .
8	523	1207.684	1208.792	B	see , we
8	524	1209.372	1212.712	B	we're almost there when we did price 25 .
8	525	1212.772	1213.446	A	um
8	526	1213.686	1214.509	A	it changed .
8	527	1214.962	1215.905	A	this changed .
8	528	1216.714	1218.152	A	there's trees in it now .
8	529	1221.446	1226.419	B	it's fine , okay so go to the little um thing here .
8	530	1226.808	1227.302	A	what ?
8	531	1226.823	1228.800	B	not the i on the other side .
8	532	1229.048	1229.962	A	the two ?
8	533	1230.981	1231.834	B	no this .
8	534	1232.059	1232.688	B	this .
8	535	1232.239	1232.913	A	what ?
8	536	1232.868	1234.650	B	the little cyclope thing .
8	537	1235.292	1236.041	B	down here .
8	538	1236.266	1237.464	B	do you see the i ?
8	539	1237.868	1238.288	B	the i ?
8	540	1238.345	1239.435	A	the i , okay .
8	541	1239.127	1240.288	B	it's on the other side .
8	542	1239.471	1247.329	R	guys , you have 5 more minutes to find the best solution , you can do it .
8	543	1240.849	1242.586	A	other side ?
8	544	1243.554	1247.179	I	no you only see it in that view .
8	545	1246.523	1247.557	A	um
8	546	1246.613	1247.377	B	only me ?
8	547	1249.085	1256.463	B	okay let's do this thing that we did , mount neuchatel to mount basel to mount zurich to mount gallen to mount davos .
8	548	1254.066	1255.279	A	mount what , what ?
8	549	1255.689	1256.833	A	mount neuchatel ?
8	550	1256.523	1259.009	B	you know or circle kind of thing ?
8	551	1258.290	1259.084	A	yes .
8	552	1259.503	1260.761	B	and then
8	553	1259.698	1261.480	A	i think i'm gonna start differently .
8	554	1262.303	1262.857	A	look .
8	555	1263.336	1264.340	A	i'm starting .
8	556	1267.500	1268.474	A	how much was that ?
8	557	1268.781	1269.380	B	it's 3 .
8	558	1270.983	1272.511	A	what about this , how much was it ?
8	559	1274.907	1275.986	B	it's okay , it's okay .
8	560	1276.090	1277.950	A	we're already spending 6 .
8	561	1282.324	1283.732	A	we already did , 8 ?
8	562	1283.986	1285.709	A	i don't know how many we are spending .
8	563	1286.877	1287.956	B	go to mount , okay .
8	564	1288.573	1289.636	B	go to mount basel .
8	565	1290.041	1291.958	A	that's , it's expensive .
8	566	1292.078	1293.081	B	just do it .
8	567	1292.227	1293.336	A	you can't
8	568	1293.456	1296.272	A	you can't i can't because there's a mountain there so i'm going .
8	569	1299.120	1300.273	A	so i'm going here .
8	570	1303.508	1306.519	A	it's expensive you just used 5 .
8	571	1307.266	1309.049	B	go , to mount gallen .
8	572	1310.052	1311.355	A	and i think we're done .
8	573	1312.300	1312.618	B	go .
8	574	1312.644	1314.321	A	i think we have more .
8	575	1313.977	1314.471	B	wait !
8	576	1315.263	1315.997	A	we're done .
8	577	1316.192	1324.471	R	you are not that far from the minimum the difference is only 6 francs i am sure you can do it .
8	578	1324.413	1326.539	A	can i show you how to do it ?
8	579	1325.131	1326.524	B	oh , i know !
8	580	1327.648	1327.947	B	wait .
8	581	1330.732	1335.420	B	27 29 30 31 32 33 34 .
8	582	1335.761	1339.118	A	what if we start in the middle and then go around it ?
8	583	1340.010	1340.281	B	wait .
